연번,영업장면적,업태명,,,,,,감성주점
4705,125.4,통닭(치킨),,,,,,
4706,39,한식,,,,,,
4707,36.2,회집,,,,,,
4708,52.9,한식,,,,,,
4709,62.71,호프/통닭,,,,,,
4710,25.87,기타,,,,,,
4711,145.7,식육(숯불구이),,,,,,
4712,119.68,한식,,,,,,
4713,46.74,식육(숯불구이),,,,,,
4714,69.13,호프/통닭,,,,,,
4715,274.38,식육(숯불구이),,,,,,
4716,55.38,한식,,,,,,
4717,151.9,식육(숯불구이),,,,,,
4718,83,한식,,,,,,
4719,66,한식,,,,,,
4720,89.27,경양식,,,,,,
4721,142.82,한식,,,,,,
4722,36,식육(숯불구이),,,,,,
4723,105.7,한식,,,,,,
4724,30,기타,,,,,,
4725,18.7,한식,,,,,,
4726,29.74,한식,,,,,,
4727,40,호프/통닭,,,,,,
4728,97.6,식육(숯불구이),,,,,,
4729,66,기타,,,,,,
4730,80.63,호프/통닭,,,,,,
4731,180.3,한식,,,,,,
4732,129.78,호프/통닭,,,,,,
4733,124.38,한식,,,,,,
4734,54.14,통닭(치킨),,,,,,
4735,65,한식,,,,,,
4736,229,호프/통닭,,,,,,
4737,31.4,한식,,,,,,
4738,65,한식,,,,,,
4739,77.38,한식,,,,,,
4740,199.64,한식,,,,,,
4741,292.04,한식,,,,,,
4742,140.86,정종/대포집/소주방,,,,,,
4743,53.88,경양식,,,,,,
4744,14.9,식육(숯불구이),,,,,,
4745,105.02,한식,,,,,,
4746,149.51,호프/통닭,,,,,,
4747,137.96,까페,,,,,,
4748,228,경양식,,,,,,
4749,16.16,한식,,,,,,
4750,44.8,한식,,,,,,
4751,158.38,호프/통닭,,,,,,
4752,159.38,한식,,,,,,
4753,32,한식,,,,,,
4754,129.8,경양식,,,,,,
4755,54.24,한식,,,,,,
4756,30.45,통닭(치킨),,,,,,
4757,28.62,경양식,,,,,,
4758,28.88,한식,,,,,,
4759,26.4,호프/통닭,,,,,,
4760,75,한식,,,,,,
4761,99,한식,,,,,,
4762,140,호프/통닭,,,,,,
4763,50.03,회집,,,,,,
4764,66,한식,,,,,,
4765,82,한식,,,,,,
4766,56.18,까페,,,,,,
4767,62.81,한식,,,,,,
4768,19.8,까페,,,,,,
4769,27.2,한식,,,,,,
4770,140.66,한식,,,,,,
4771,77.68,한식,,,,,,
4772,103.72,뷔페식,,,,,,
4773,50.2,패스트푸드,,,,,,
4774,84,기타,,,,,,
4775,300,한식,,,,,,
4776,21.49,식육(숯불구이),,,,,,
4777,110.04,한식,,,,,,
4778,55.62,한식,,,,,,
4779,352.36,한식,,,,,,
4780,132,식육(숯불구이),,,,,,
4781,47.96,패스트푸드,,,,,,
4782,29.4,호프/통닭,,,,,,
4783,223.02,식육(숯불구이),,,,,,
4784,105,한식,,,,,,
4785,69.3,호프/통닭,,,,,,
4786,33,호프/통닭,,,,,,
4787,201,한식,,,,,,
4788,237.99,경양식,,,,,,
4789,40.6,한식,,,,,,
4790,25,한식,,,,,,
4791,31.15,한식,,,,,,
4792,138.1,식육(숯불구이),,,,,,
4793,48.99,호프/통닭,,,,,,
4794,42,한식,,,,,,
4795,185.07,중국식,,,,,,
4796,262.5,회집,,,,,,
4797,165,한식,,,,,,
4798,117.96,한식,,,,,,
4799,29.6,한식,,,,,,
4800,94.25,한식,,,,,,
4801,249.71,한식,,,,,,
4802,98.28,한식,,,,,,
4803,178.4,한식,,,,,,
4804,96.3,식육(숯불구이),,,,,,
4805,60,호프/통닭,,,,,,
4806,28.87,통닭(치킨),,,,,,
4807,181.5,회집,,,,,,
4808,950.71,뷔페식,,,,,,
4809,131.49,식육(숯불구이),,,,,,
4810,134.81,한식,,,,,,
4811,42.91,한식,,,,,,
4812,38,호프/통닭,,,,,,
4813,149,중국식,,,,,,
4814,30,한식,,,,,,
4815,150.04,한식,,,,,,
4816,66,분식,,,,,,
4817,95,한식,,,,,,
4818,76,한식,,,,,,
4819,42.64,한식,,,,,,
4820,80.86,식육(숯불구이),,,,,,
4821,95.55,한식,,,,,,
4822,102.11,호프/통닭,,,,,,
4823,142.06,회집,,,,,,
4824,197.88,경양식,,,,,,
4825,49.5,통닭(치킨),,,,,,
4826,119.28,한식,,,,,,
4827,59.03,기타,,,,,,
4828,187.66,통닭(치킨),,,,,,
4829,39.1,한식,,,,,,
4830,132,호프/통닭,,,,,,
4831,45.6,통닭(치킨),,,,,,
4832,50.71,통닭(치킨),,,,,,
4833,38.29,한식,,,,,,
4834,399.23,식육(숯불구이),,,,,,
4835,63.63,한식,,,,,,
4836,46.2,한식,,,,,,
4837,147,한식,,,,,,
4838,146.37,기타,,,,,,
4839,148.5,식육(숯불구이),,,,,,
4840,67.65,분식,,,,,,
4841,27,한식,,,,,,
4842,130,식육(숯불구이),,,,,,
4843,66,통닭(치킨),,,,,,
4844,276.59,한식,,,,,,
4845,140.02,식육(숯불구이),,,,,,
4846,134.42,중국식,,,,,,
4847,50.85,한식,,,,,,
4848,45.1,한식,,,,,,
4849,87,정종/대포집/소주방,,,,,,
4850,191.98,호프/통닭,,,,,,
4851,508.93,식육(숯불구이),,,,,,
4852,79.06,분식,,,,,,
4853,99.15,호프/통닭,,,,,,
4854,63,경양식,,,,,,
4855,79.16,한식,,,,,,
4856,128.88,경양식,,,,,,
4857,23.14,분식,,,,,,
4858,197.28,한식,,,,,,
4859,31.38,한식,,,,,,
4860,219.65,식육(숯불구이),,,,,,
4861,247.34,한식,,,,,,
4862,140.5,식육(숯불구이),,,,,,
4863,84,호프/통닭,,,,,,
4864,98.46,한식,,,,,,
4865,41.6,한식,,,,,,
4866,99,회집,,,,,,
4867,53,식육(숯불구이),,,,,,
4868,104.68,한식,,,,,,
4869,135,식육(숯불구이),,,,,,
4870,133.01,한식,,,,,,
4871,91.88,회집,,,,,,
4872,70.41,식육(숯불구이),,,,,,
4873,83.55,한식,,,,,,
4874,140.79,경양식,,,,,,
4875,83,한식,,,,,,
4876,143.61,한식,,,,,,
4877,75.02,식육(숯불구이),,,,,,
4878,98.5,한식,,,,,,
4879,259.74,한식,,,,,,
4880,33,한식,,,,,,
4881,108.45,식육(숯불구이),,,,,,
4882,119,한식,,,,,,
4883,152.31,한식,,,,,,
4884,83,중국식,,,,,,
4885,47.58,한식,,,,,,
4886,101.12,회집,,,,,,
4887,40.45,호프/통닭,,,,,,
4888,90.98,한식,,,,,,
4889,50.1,중국식,,,,,,
4890,94.71,까페,,,,,,
4891,102.24,식육(숯불구이),,,,,,
4892,33.19,통닭(치킨),,,,,,
4893,37.13,식육(숯불구이),,,,,,
4894,56.1,호프/통닭,,,,,,
4895,136.1,한식,,,,,,
4896,34.05,한식,,,,,,
4897,32,한식,,,,,,
4898,73.08,식육(숯불구이),,,,,,
4899,64,한식,,,,,,
4900,157.93,식육(숯불구이),,,,,,
4901,91.41,식육(숯불구이),,,,,,
4902,37.01,한식,,,,,,
4903,59.04,회집,,,,,,
4904,36.74,통닭(치킨),,,,,,
4905,90,한식,,,,,,
4906,19.83,한식,,,,,,
4907,205.78,경양식,,,,,,
4908,22.8,호프/통닭,,,,,,
4909,47.55,한식,,,,,,
4910,143.62,한식,,,,,,
4911,213.64,경양식,,,,,,
4912,20,한식,,,,,,
4913,166.2,회집,,,,,,
4914,72.9,식육(숯불구이),,,,,,
4915,186.44,한식,,,,,,
4916,202.29,경양식,,,,,,
4917,29.57,식육(숯불구이),,,,,,
4918,116.08,통닭(치킨),,,,,,
4919,216.4,경양식,,,,,,
4920,262.9,한식,,,,,,
4921,79.96,한식,,,,,,
4922,56.28,한식,,,,,,
4923,113.27,통닭(치킨),,,,,,
4924,85.74,한식,,,,,,
4925,58.3,한식,,,,,,
4926,32,한식,,,,,,
4927,99,한식,,,,,,
4928,64,한식,,,,,,
4929,32,한식,,,,,,
4930,36.3,회집,,,,,,
4931,65.62,한식,,,,,,
4932,172.48,전통찻집,,,,,,
4933,46.8,경양식,,,,,,
4934,47.9,통닭(치킨),,,,,,
4935,146.13,호프/통닭,,,,,,
4936,21.32,호프/통닭,,,,,,
4937,297,한식,,,,,,
4938,19.8,경양식,,,,,,
4939,108.78,호프/통닭,,,,,,
4940,159.07,한식,,,,,,
4941,60.15,식육(숯불구이),,,,,,
4942,33,한식,,,,,,
4943,64,한식,,,,,,
4944,91.3,호프/통닭,,,,,,
4945,82.5,통닭(치킨),,,,,,
4946,59.6,한식,,,,,,
4947,60.48,통닭(치킨),,,,,,
4948,147.99,식육(숯불구이),,,,,,
4949,72,한식,,,,,,
4950,158.02,회집,,,,,,
4951,62.6,회집,,,,,,
4952,91.08,뷔페식,,,,,,
4953,217.61,일식,,,,,,
4954,92.56,한식,,,,,,
4955,397.01,회집,,,,,,
4956,151.02,한식,,,,,,
4957,67.3,식육(숯불구이),,,,,,
4958,66,한식,,,,,,
4959,143.75,한식,,,,,,
4960,66,한식,,,,,,
4961,165,통닭(치킨),,,,,,
4962,142.56,식육(숯불구이),,,,,,
4963,32.76,통닭(치킨),,,,,,
4964,39.6,통닭(치킨),,,,,,
4965,404,경양식,,,,,,
4966,33,통닭(치킨),,,,,,
4967,68.59,분식,,,,,,
4968,74.21,통닭(치킨),,,,,,
4969,345.36,한식,,,,,,
4970,90.02,통닭(치킨),,,,,,
4971,159.23,경양식,,,,,,
4972,167.16,통닭(치킨),,,,,,
4973,50.94,호프/통닭,,,,,,
4974,54,한식,,,,,,
4975,68.9,한식,,,,,,
4976,59.4,한식,,,,,,
4977,33,회집,,,,,,
4978,129.2,한식,,,,,,
4979,184.84,경양식,,,,,,
4980,14.72,호프/통닭,,,,,,
4981,26.9,정종/대포집/소주방,,,,,,
4982,82.5,호프/통닭,,,,,,
4983,126.5,통닭(치킨),,,,,,
4984,74.83,경양식,,,,,,
4985,67.2,호프/통닭,,,,,,
4986,49.5,한식,,,,,,
4987,37.5,회집,,,,,,
4988,71.99,한식,,,,,,
4989,68.22,한식,,,,,,
4990,49.41,한식,,,,,,
4991,121.68,한식,,,,,,
4992,312.22,경양식,,,,,,
4993,48.4,한식,,,,,,
4994,69.55,식육(숯불구이),,,,,,
4995,39,통닭(치킨),,,,,,
4996,82.5,한식,,,,,,
4997,85.65,호프/통닭,,,,,,
4998,54,한식,,,,,,
4999,61.5,한식,,,,,,
5000,84.31,한식,,,,,,
5001,68.83,한식,,,,,,
5002,112.82,한식,,,,,,
5003,89.62,호프/통닭,,,,,,
5004,586.91,한식,,,,,,
5005,92.15,한식,,,,,,
5006,40.42,한식,,,,,,
5007,62.81,통닭(치킨),,,,,,
5008,39.51,한식,,,,,,
5009,173.9,한식,,,,,,
5010,391.28,한식,,,,,,
5011,29.46,한식,,,,,,
5012,48.57,정종/대포집/소주방,,,,,,
5013,278.9,한식,,,,,,
5014,47.3,통닭(치킨),,,,,,
5015,11.9,회집,,,,,,
5016,133.71,한식,,,,,,
5017,77.22,한식,,,,,,
5018,99,중국식,,,,,,
5019,21,한식,,,,,,
5020,50.4,회집,,,,,,
5021,74.5,한식,,,,,,
5022,93.68,경양식,,,,,,
5023,97.78,경양식,,,,,,
5024,256.4,한식,,,,,,
5025,139.92,통닭(치킨),,,,,,
5026,39.6,경양식,,,,,,
5027,36,한식,,,,,,
5028,142.45,한식,,,,,,
5029,123.64,통닭(치킨),,,,,,
5030,80.22,한식,,,,,,
5031,58.31,호프/통닭,,,,,,
5032,40,한식,,,,,,
5033,45.05,식육(숯불구이),,,,,,
5034,28.98,호프/통닭,,,,,,
5035,127.5,중국식,,,,,,
5036,65.1,한식,,,,,,
5037,75.58,한식,,,,,,
5038,54.67,통닭(치킨),,,,,,
5039,106.14,한식,,,,,,
5040,81.17,식육(숯불구이),,,,,,
5041,44.62,한식,,,,,,
5042,79.53,통닭(치킨),,,,,,
5043,124.74,식육(숯불구이),,,,,,
5044,131.75,한식,,,,,,
5045,130.32,한식,,,,,,
5046,130.32,경양식,,,,,,
5047,125.28,한식,,,,,,
5048,114.12,중국식,,,,,,
5049,112.24,식육(숯불구이),,,,,,
5050,40,정종/대포집/소주방,,,,,,
5051,98.95,경양식,,,,,,
5052,142.56,한식,,,,,,
5053,143.9,한식,,,,,,
5054,150.41,회집,,,,,,
5055,24.22,통닭(치킨),,,,,,
5056,84.49,한식,,,,,,
5057,133.6,한식,,,,,,
5058,91.16,한식,,,,,,
5059,44.08,통닭(치킨),,,,,,
5060,165.7,한식,,,,,,
5061,26.76,호프/통닭,,,,,,
5062,98,경양식,,,,,,
5063,104.27,한식,,,,,,
5064,39.66,한식,,,,,,
5065,90.04,호프/통닭,,,,,,
5066,36.64,호프/통닭,,,,,,
5067,158,한식,,,,,,
5068,50,호프/통닭,,,,,,
5069,149.67,경양식,,,,,,
5070,47.3,호프/통닭,,,,,,
5071,159.1,까페,,,,,,
5072,17.39,한식,,,,,,
5073,100,한식,,,,,,
5074,137.86,탕류(보신용),,,,,,
5075,173.05,한식,,,,,,
5076,232.5,경양식,,,,,,
5077,103.25,한식,,,,,,
5078,87.89,한식,,,,,,
5079,82.5,한식,,,,,,
5080,101.42,식육(숯불구이),,,,,,
5081,147.73,한식,,,,,,
5082,209.92,식육(숯불구이),,,,,,
5083,103.9,한식,,,,,,
5084,55.75,통닭(치킨),,,,,,
5085,934.35,한식,,,,,,
5086,71.5,호프/통닭,,,,,,
5087,169.26,한식,,,,,,
5088,144.11,한식,,,,,,
5089,144.76,경양식,,,,,,
5090,139.5,한식,,,,,,
5091,138.9,식육(숯불구이),,,,,,
5092,60,식육(숯불구이),,,,,,
5093,51.47,경양식,,,,,,
5094,208.16,식육(숯불구이),,,,,,
5095,40.4,한식,,,,,,
5096,45.22,식육(숯불구이),,,,,,
5097,171.6,식육(숯불구이),,,,,,
5098,75.9,호프/통닭,,,,,,
5099,61.5,식육(숯불구이),,,,,,
5100,105.02,식육(숯불구이),,,,,,
5101,59.4,정종/대포집/소주방,,,,,,
5102,59.4,호프/통닭,,,,,,
5103,50.9,호프/통닭,,,,,,
5104,178.67,회집,,,,,,
5105,31,한식,,,,,,
5106,117.37,까페,,,,,,
5107,84.8,식육(숯불구이),,,,,,
5108,56.19,한식,,,,,,
5109,38.52,식육(숯불구이),,,,,,
5110,99.83,호프/통닭,,,,,,
5111,190.7,경양식,,,,,,
5112,91.5,호프/통닭,,,,,,
5113,123.12,식육(숯불구이),,,,,,
5114,167.87,호프/통닭,,,,,,
5115,83.19,중국식,,,,,,
5116,78.62,한식,,,,,,
5117,50.4,경양식,,,,,,
5118,36,한식,,,,,,
5119,147.6,한식,,,,,,
5120,78.17,한식,,,,,,
5121,105,한식,,,,,,
5122,102,한식,,,,,,
5123,61.05,호프/통닭,,,,,,
5124,64,한식,,,,,,
5125,105.93,호프/통닭,,,,,,
5126,32.9,통닭(치킨),,,,,,
5127,125.24,한식,,,,,,
5128,123.18,한식,,,,,,
5129,95.5,호프/통닭,,,,,,
5130,109.92,경양식,,,,,,
5131,224.37,한식,,,,,,
5132,66.54,식육(숯불구이),,,,,,
5133,108.55,식육(숯불구이),,,,,,
5134,64,한식,,,,,,
5135,299.95,식육(숯불구이),,,,,,
5136,519.74,한식,,,,,,
5137,67.26,한식,,,,,,
5138,241.8,한식,,,,,,
5139,109.12,한식,,,,,,
5140,78.32,호프/통닭,,,,,,
5141,49.27,한식,,,,,,
5142,151.3,한식,,,,,,
5143,354.27,일식,,,,,,
5144,61.26,한식,,,,,,
5145,173.25,중국식,,,,,,
5146,49.3,한식,,,,,,
5147,47.62,한식,,,,,,
5148,68.07,한식,,,,,,
5149,82.15,중국식,,,,,,
5150,179.28,한식,,,,,,
5151,53.56,한식,,,,,,
5152,20.54,한식,,,,,,
5153,160.6,한식,,,,,,
5154,148.27,한식,,,,,,
5155,32,한식,,,,,,
5156,160.18,한식,,,,,,
5157,144,일식,,,,,,
5158,193.98,회집,,,,,,
5159,117.73,한식,,,,,,
5160,191.93,한식,,,,,,
5161,103.58,호프/통닭,,,,,,
5162,22.26,이동조리,,,,,,
5163,49.56,호프/통닭,,,,,,
5164,69.44,경양식,,,,,,
5165,49.5,한식,,,,,,
5166,30.4,한식,,,,,,
5167,170.56,회집,,,,,,
5168,33,분식,,,,,,
5169,72.83,식육(숯불구이),,,,,,
5170,903.83,식육(숯불구이),,,,,,
5171,84,한식,,,,,,
5172,99,통닭(치킨),,,,,,
5173,231,한식,,,,,,
5174,96.99,한식,,,,,,
5175,89.4,식육(숯불구이),,,,,,
5176,147.22,한식,,,,,,
5177,72,한식,,,,,,
5178,95.55,호프/통닭,,,,,,
5179,200,식육(숯불구이),,,,,,
5180,85,식육(숯불구이),,,,,,
5181,101.46,식육(숯불구이),,,,,,
5182,146.7,한식,,,,,,
5183,476,한식,,,,,,
5184,65.33,한식,,,,,,
5185,143.91,한식,,,,,,
5186,73.89,중국식,,,,,,
5187,56,통닭(치킨),,,,,,
5188,62,한식,,,,,,
5189,118.19,한식,,,,,,
5190,50.09,통닭(치킨),,,,,,
5191,93,경양식,,,,,,
5192,178.48,한식,,,,,,
5193,288.11,한식,,,,,,
5194,73.7,호프/통닭,,,,,,
5195,89.2,식육(숯불구이),,,,,,
5196,54.67,기타,,,,,,
5197,39.48,식육(숯불구이),,,,,,
5198,131.32,한식,,,,,,
5199,103.5,경양식,,,,,,
5200,65.34,호프/통닭,,,,,,
5201,84.7,한식,,,,,,
5202,104.03,한식,,,,,,
5203,168.78,한식,,,,,,
5204,18,한식,,,,,,
5205,30.4,한식,,,,,,
5206,55.04,한식,,,,,,
5207,93,호프/통닭,,,,,,
5208,172.2,식육(숯불구이),,,,,,
5209,73.08,경양식,,,,,,
5210,143.55,한식,,,,,,
5211,66,경양식,,,,,,
5212,78.02,호프/통닭,,,,,,
5213,66,한식,,,,,,
5214,674.15,한식,,,,,,
5215,86.4,한식,,,,,,
5216,98.52,한식,,,,,,
5217,29.92,통닭(치킨),,,,,,
5218,71.47,한식,,,,,,
5219,53.14,한식,,,,,,
5220,30.02,한식,,,,,,
5221,24.12,한식,,,,,,
5222,105.13,한식,,,,,,
5223,49,한식,,,,,,
5224,73.46,호프/통닭,,,,,,
5225,124.71,한식,,,,,,
5226,125.89,한식,,,,,,
5227,66,한식,,,,,,
5228,72,한식,,,,,,
5229,75.6,호프/통닭,,,,,,
5230,116.88,한식,,,,,,
5231,86.85,한식,,,,,,
5232,163.5,한식,,,,,,
5233,29.25,통닭(치킨),,,,,,
5234,228.4,한식,,,,,,
5235,34.49,까페,,,,,,
5236,2088,한식,,,,,,
5237,179.45,한식,,,,,,
5238,93.23,호프/통닭,,,,,,
5239,139.97,한식,,,,,,
5240,29.58,까페,,,,,,
5241,90.52,한식,,,,,,
5242,96.44,한식,,,,,,
5243,27,회집,,,,,,
5244,99,한식,,,,,,
5245,55.17,한식,,,,,,
5246,511.5,한식,,,,,,
5247,32.76,통닭(치킨),,,,,,
5248,150.6,한식,,,,,,
5249,39,까페,,,,,,
5250,30,경양식,,,,,,
5251,59.4,분식,,,,,,
5252,157.72,까페,,,,,,
5253,43,한식,,,,,,
5254,78.35,한식,,,,,,
5255,65.8,한식,,,,,,
5256,31.4,한식,,,,,,
5257,39,호프/통닭,,,,,,
5258,16.24,한식,,,,,,
5259,168.21,식육(숯불구이),,,,,,
5260,22.5,한식,,,,,,
5261,60,한식,,,,,,
5262,79,한식,,,,,,
5263,58.65,호프/통닭,,,,,,
5264,69.42,한식,,,,,,
5265,61.42,한식,,,,,,
5266,56,중국식,,,,,,
5267,100.27,한식,,,,,,
5268,83.57,한식,,,,,,
5269,161,식육(숯불구이),,,,,,
5270,35,한식,,,,,,
5271,99.8,까페,,,,,,
5272,83.9,한식,,,,,,
5273,97,회집,,,,,,
5274,84.68,패스트푸드,,,,,,
5275,45.6,한식,,,,,,
5276,98.48,한식,,,,,,
5277,115.58,한식,,,,,,
5278,88.62,한식,,,,,,
5279,68.64,한식,,,,,,
5280,135.42,한식,,,,,,
5281,13,한식,,,,,,
5282,184.94,한식,,,,,,
5283,56.28,통닭(치킨),,,,,,
5284,48.74,한식,,,,,,
5285,132.23,일식,,,,,,
5286,75.9,통닭(치킨),,,,,,
5287,48.04,한식,,,,,,
5288,58.31,한식,,,,,,
5289,7.5,한식,,,,,,
5290,75.9,식육(숯불구이),,,,,,
5291,53.07,호프/통닭,,,,,,
5292,64,호프/통닭,,,,,,
5293,13.65,한식,,,,,,
5294,48,중국식,,,,,,
5295,30.45,분식,,,,,,
5296,320.81,경양식,,,,,,
5297,262.8,한식,,,,,,
5298,66,회집,,,,,,
5299,127.1,한식,,,,,,
5300,123.29,식육(숯불구이),,,,,,
5301,50,통닭(치킨),,,,,,
5302,36.1,경양식,,,,,,
5303,77.5,경양식,,,,,,
5304,66,식육(숯불구이),,,,,,
5305,106.7,식육(숯불구이),,,,,,
5306,93.09,까페,,,,,,
5307,114.22,정종/대포집/소주방,,,,,,
5308,26.88,한식,,,,,,
5309,31.72,한식,,,,,,
5310,254.28,식육(숯불구이),,,,,,
5311,139.3,일식,,,,,,
5312,129.12,한식,,,,,,
5313,82,한식,,,,,,
5314,107.74,호프/통닭,,,,,,
5315,255.5,식육(숯불구이),,,,,,
5316,142.94,한식,,,,,,
5317,253.48,뷔페식,,,,,,
5318,78.81,한식,,,,,,
5319,85.88,경양식,,,,,,
5320,49.64,통닭(치킨),,,,,,
5321,78,한식,,,,,,
5322,253,식육(숯불구이),,,,,,
5323,23,한식,,,,,,
5324,29,한식,,,,,,
5325,16.53,통닭(치킨),,,,,,
5326,49.6,한식,,,,,,
5327,150,한식,,,,,,
5328,63.32,한식,,,,,,
5329,82.31,한식,,,,,,
5330,57.05,식육(숯불구이),,,,,,
5331,96.2,경양식,,,,,,
5332,74.79,까페,,,,,,
5333,48.35,통닭(치킨),,,,,,
5334,42.97,분식,,,,,,
5335,32.4,한식,,,,,,
5336,23.87,회집,,,,,,
5337,154.95,까페,,,,,,
5338,103.03,한식,,,,,,
5339,59.4,한식,,,,,,
5340,64.02,한식,,,,,,
5341,40,일식,,,,,,
5342,25.28,한식,,,,,,
5343,39.72,경양식,,,,,,
5344,50.01,경양식,,,,,,
5345,115.5,한식,,,,,,
5346,72.57,식육(숯불구이),,,,,,
5347,105,식육(숯불구이),,,,,,
5348,115.2,식육(숯불구이),,,,,,
5349,35.94,까페,,,,,,
5350,55.69,경양식,,,,,,
5351,264.4,경양식,,,,,,
5352,40.32,한식,,,,,,
5353,54.12,한식,,,,,,
5354,111.78,한식,,,,,,
5355,68.93,경양식,,,,,,
5356,51.96,한식,,,,,,
5357,494.54,한식,,,,,,
5358,34.48,분식,,,,,,
5359,235.82,경양식,,,,,,
5360,107.4,한식,,,,,,
5361,45,한식,,,,,,
5362,60,분식,,,,,,
5363,171.6,일식,,,,,,
5364,90.43,분식,,,,,,
5365,162.02,호프/통닭,,,,,,
5366,91.96,한식,,,,,,
5367,123.77,까페,,,,,,
5368,117.72,탕류(보신용),,,,,,
5369,99.36,한식,,,,,,
5370,33.2,통닭(치킨),,,,,,
5371,145.56,호프/통닭,,,,,,
5372,255.39,경양식,,,,,,
5373,116.3,한식,,,,,,
5374,84.24,회집,,,,,,
5375,85.37,한식,,,,,,
5376,29.88,호프/통닭,,,,,,
5377,23.14,호프/통닭,,,,,,
5378,87.15,중국식,,,,,,
5379,147.76,한식,,,,,,
5380,85.22,한식,,,,,,
5381,52.89,호프/통닭,,,,,,
5382,58.14,회집,,,,,,
5383,119.48,한식,,,,,,
5384,40.24,호프/통닭,,,,,,
5385,107.08,경양식,,,,,,
5386,66,한식,,,,,,
5387,63.21,통닭(치킨),,,,,,
5388,65,기타,,,,,,
5389,46.28,한식,,,,,,
5390,211.27,한식,,,,,,
5391,91.81,한식,,,,,,
5392,99,한식,,,,,,
5393,35.64,기타,,,,,,
5394,69.42,까페,,,,,,
5395,107.55,한식,,,,,,
5396,130,중국식,,,,,,
5397,39.67,한식,,,,,,
5398,109.93,까페,,,,,,
5399,80.75,까페,,,,,,
5400,33,까페,,,,,,
5401,124.94,까페,,,,,,
5402,22.38,한식,,,,,,
5403,247.2,한식,,,,,,
5404,96,한식,,,,,,
5405,77.73,한식,,,,,,
5406,43.36,통닭(치킨),,,,,,
5407,75.66,한식,,,,,,
5408,93.79,통닭(치킨),,,,,,
5409,208.98,중국식,,,,,,
5410,132,경양식,,,,,,
5411,65.52,한식,,,,,,
5412,70.5,식육(숯불구이),,,,,,
5413,33,한식,,,,,,
5414,99,경양식,,,,,,
5415,113.94,호프/통닭,,,,,,
5416,48.3,경양식,,,,,,
5417,15.16,한식,,,,,,
5418,103.36,한식,,,,,,
5419,52,중국식,,,,,,
5420,289.37,까페,,,,,,
5421,354.46,경양식,,,,,,
5422,94.32,한식,,,,,,
5423,98.28,식육(숯불구이),,,,,,
5424,39.6,호프/통닭,,,,,,
5425,23,경양식,,,,,,
5426,33,기타,,,,,,
5427,230.4,한식,,,,,,
5428,323.48,식육(숯불구이),,,,,,
5429,245.92,경양식,,,,,,
5430,135,기타,,,,,,
5431,148.89,경양식,,,,,,
5432,78.97,기타,,,,,,
5433,235.28,한식,,,,,,
5434,1398.29,한식,,,,,,
5435,62.01,까페,,,,,,
5436,184.95,식육(숯불구이),,,,,,
5437,48.24,한식,,,,,,
5438,73.39,까페,,,,,,
5439,414.8,호프/통닭,,,,,,
5440,46.3,까페,,,,,,
5441,73.4,한식,,,,,,
5442,12,통닭(치킨),,,,,,
5443,81.48,일식,,,,,,
5444,166.08,호프/통닭,,,,,,
5445,41.4,한식,,,,,,
5446,43,한식,,,,,,
5447,51.23,까페,,,,,,
5448,89.87,한식,,,,,,
5449,1176.07,식육(숯불구이),,,,,,
5450,84.02,한식,,,,,,
5451,30,호프/통닭,,,,,,
5452,149.22,까페,,,,,,
5453,181.68,한식,,,,,,
5454,113.03,까페,,,,,,
5455,103.6,한식,,,,,,
5456,190,한식,,,,,,
5457,64.9,까페,,,,,,
5458,26.52,기타,,,,,,
5459,79.08,중국식,,,,,,
5460,30,통닭(치킨),,,,,,
5461,153.52,일식,,,,,,
5462,41.71,한식,,,,,,
5463,77.27,호프/통닭,,,,,,
5464,49.08,까페,,,,,,
5465,62.06,통닭(치킨),,,,,,
5466,39.44,분식,,,,,,
5467,82.5,한식,,,,,,
5468,84.64,통닭(치킨),,,,,,
5469,66.15,한식,,,,,,
5470,21,중국식,,,,,,
5471,13.22,까페,,,,,,
5472,52.8,통닭(치킨),,,,,,
5473,66.15,중국식,,,,,,
5474,97.98,한식,,,,,,
5475,41.56,호프/통닭,,,,,,
5476,70.08,한식,,,,,,
5477,154.9,한식,,,,,,
5478,82.5,호프/통닭,,,,,,
5479,76.66,까페,,,,,,
5480,86.08,한식,,,,,,
5481,128.19,한식,,,,,,
5482,84,호프/통닭,,,,,,
5483,23.04,한식,,,,,,
5484,277.58,통닭(치킨),,,,,,
5485,174.4,일식,,,,,,
5486,42.37,호프/통닭,,,,,,
5487,143.49,식육(숯불구이),,,,,,
5488,129.2,한식,,,,,,
5489,227.31,호프/통닭,,,,,,
5490,50.94,식육(숯불구이),,,,,,
5491,258.6,식육(숯불구이),,,,,,
5492,80,경양식,,,,,,
5493,75.6,까페,,,,,,
5494,69.6,호프/통닭,,,,,,
5495,86.69,정종/대포집/소주방,,,,,,
5496,162.02,까페,,,,,,
5497,117.47,한식,,,,,,
5498,51.8,호프/통닭,,,,,,
5499,88.36,까페,,,,,,
5500,67.98,한식,,,,,,
5501,82.5,경양식,,,,,,
5502,151.37,한식,,,,,,
5503,126.72,한식,,,,,,
5504,30,기타,,,,,,
5505,119.8,경양식,,,,,,
5506,113.04,경양식,,,,,,
5507,97.23,기타,,,,,,
5508,114,한식,,,,,,
5509,93.68,일식,,,,,,
5510,111,경양식,,,,,,
5511,94.04,통닭(치킨),,,,,,
5512,103.32,한식,,,,,,
